customer_id,age,gender,country,device,traffic_source,session_duration,pages_viewed,previous_orders,experiment_group,purchase_prob,purchased
3323,18,Female,Canada,Other,Email,16.43,37,3,A,0.639,True
3324,22,Male,India,Mobile,Email,10.39,24,2,A,0.484,False
3325,43,Male,Germany,Desktop,Organic,11.71,25,1,A,0.472,True
3326,21,Female,USA,Desktop,Organic,11.16,21,3,B,0.565,False
3327,46,Male,Germany,Desktop,Organic,10.15,19,3,A,0.487,True
3328,51,Female,India,Mobile,Email,12.49,23,3,A,0.53,True
3329,22,Female,India,Desktop,Ads,17.6,38,2,A,0.626,False
3330,22,Male,India,Mobile,Ads,12.75,29,1,B,0.561,True
3331,60,Female,USA,Desktop,Organic,8.64,13,3,B,0.499,False
3332,58,Female,Australia,Mobile,Social,11.93,28,0,B,0.517,False
3333,29,Male,Canada,Mobile,Ads,11.16,21,5,A,0.567,True
3334,41,Male,India,Mobile,Ads,6.71,15,5,A,0.492,True
3335,22,Male,Germany,Mobile,Ads,15.69,33,1,B,0.61,True
3336,22,Female,Germany,Mobile,Organic,15.23,27,0,B,0.545,False
3337,59,Male,India,Mobile,Organic,12.01,25,0,A,0.445,False
3338,47,Female,India,Mobile,Social,13.96,22,1,B,0.538,False
3339,38,Male,India,Mobile,Ads,13.39,26,0,B,0.522,True
3340,36,Male,UK,Desktop,Organic,11.95,20,2,B,0.538,False
3341,54,Female,UK,Desktop,Ads,8.68,15,5,B,0.57,True
3342,37,Male,India,Mobile,Ads,10.79,23,2,B,0.541,True
3343,51,Male,India,Mobile,Ads,10.37,24,0,B,0.482,True
3344,45,Male,USA,Mobile,Organic,14.35,34,1,B,0.602,False
3345,46,Female,Australia,Mobile,Social,9.52,21,4,B,0.578,True
3346,22,Female,India,Desktop,Organic,10.66,23,4,B,0.6,True
3347,30,Female,Germany,Mobile,Organic,12.67,24,2,A,0.507,True
3348,53,Female,India,Mobile,Ads,12.74,26,0,B,0.515,False
3349,62,Male,Germany,Desktop,Email,9.06,16,1,A,0.401,True
3350,43,Female,Germany,Desktop,Ads,9.16,19,1,A,0.417,False
3351,30,Female,UK,Mobile,Ads,8.47,21,1,A,0.42,False
3352,34,Female,India,Mobile,Organic,8.52,21,2,A,0.45,False
3353,26,Male,UK,Desktop,Social,14.2,32,0,A,0.502,True
3354,57,Female,Canada,Desktop,Email,12.59,26,3,A,0.546,True
3355,27,Female,Germany,Desktop,Social,14.9,26,4,B,0.657,True
3356,63,Male,India,Mobile,Social,9.75,24,3,B,0.565,True
3357,44,Male,USA,Mobile,Email,10.99,18,1,A,0.43,False
3358,25,Male,India,Mobile,Email,17.24,34,0,A,0.542,False
3359,38,Male,India,Mobile,Social,12.82,30,2,A,0.538,True
3360,57,Female,India,Other,Organic,13.21,29,2,A,0.537,True
3361,35,Male,India,Mobile,Organic,13.33,28,2,A,0.533,False
3362,34,Female,India,Mobile,Ads,13.22,28,1,B,0.56,False
3363,63,Female,Australia,Mobile,Email,10.96,24,2,A,0.49,False
3364,60,Female,India,Mobile,Organic,8.21,14,0,B,0.41,True
3365,46,Male,Germany,Other,Organic,12.17,25,3,B,0.595,False
3366,24,Female,India,Other,Ads,10.33,17,2,B,0.506,True
3367,25,Female,USA,Desktop,Organic,12.8,28,1,A,0.498,False
3368,32,Female,India,Mobile,Ads,9.14,20,3,A,0.481,True
3369,30,Female,India,Mobile,Email,12.14,20,3,B,0.569,False
3370,52,Female,UK,Desktop,Organic,12.15,24,1,A,0.472,True
3371,22,Female,Germany,Mobile,Organic,14.12,29,3,B,0.634,True
3372,36,Male,Canada,Desktop,Email,9.66,16,1,B,0.465,False
3373,27,Male,Germany,Other,Email,9.53,17,1,B,0.468,True
3374,39,Male,India,Mobile,Ads,11.22,23,1,A,0.457,False
3375,39,Male,USA,Desktop,Ads,10.45,23,2,B,0.537,True
3376,30,Female,India,Mobile,Ads,11.54,17,0,A,0.4,False
3377,44,Male,UK,Desktop,Organic,11.06,25,3,A,0.526,True
3378,50,Female,India,Mobile,Social,11.94,27,1,A,0.484,True
3379,61,Female,India,Mobile,Email,9.32,16,2,A,0.433,False
3380,34,Male,USA,Mobile,Organic,8.27,16,2,B,0.481,True
3381,23,Male,Australia,Mobile,Email,15.67,28,4,A,0.617,True
3382,37,Male,India,Mobile,Ads,7.71,18,2,A,0.427,False
3383,18,Male,India,Mobile,Organic,16.05,35,3,B,0.684,True
3384,49,Male,Germany,Mobile,Ads,10.36,16,1,B,0.472,True
3385,45,Female,India,Mobile,Ads,10.86,27,2,B,0.562,False
3386,64,Male,India,Mobile,Ads,11.6,17,3,A,0.491,False
3387,38,Female,USA,Mobile,Social,9.57,16,4,B,0.554,True
3388,44,Female,India,Mobile,Ads,8.05,15,2,B,0.473,False
3389,43,Male,USA,Mobile,Ads,11.37,28,3,A,0.544,True
3390,28,Female,Canada,Mobile,Organic,16.5,36,1,A,0.575,True
3391,23,Female,UK,Mobile,Organic,13.64,32,4,B,0.674,True
3392,59,Male,India,Mobile,Ads,5.4,11,2,B,0.427,False
3393,56,Male,India,Desktop,Email,9.86,21,5,B,0.612,True
3394,45,Male,India,Other,Ads,9.34,16,1,B,0.461,False
3395,20,Female,India,Mobile,Organic,14.7,33,0,B,0.57,True
3396,27,Female,Australia,Other,Email,12.98,22,4,A,0.56,True
3397,61,Male,Canada,Mobile,Organic,11.96,19,1,B,0.503,True
3398,51,Male,India,Other,Ads,11.78,22,1,A,0.458,True
3399,23,Male,India,Mobile,Organic,11.9,18,2,B,0.527,True
3400,44,Male,India,Desktop,Ads,10.0,17,3,B,0.533,True
3401,40,Female,India,Desktop,Organic,9.86,21,3,B,0.552,False
3402,30,Male,Canada,Mobile,Organic,8.64,15,1,B,0.449,True
3403,55,Male,India,Desktop,Ads,10.78,22,2,B,0.536,True
3404,36,Female,Germany,Desktop,Organic,14.67,30,3,A,0.587,True
3405,41,Female,India,Mobile,Ads,9.09,15,1,B,0.454,False
3406,18,Male,India,Mobile,Ads,12.92,22,3,B,0.587,True
3407,45,Male,Australia,Desktop,Organic,6.51,12,1,B,0.413,False
3408,51,Male,India,Mobile,Social,13.7,29,3,A,0.572,False
3409,62,Female,UK,Mobile,Ads,11.17,22,3,A,0.512,True
3410,52,Female,USA,Desktop,Email,8.87,14,3,A,0.449,True
3411,40,Female,India,Mobile,Social,8.45,14,1,A,0.385,False
3412,31,Female,USA,Desktop,Organic,11.22,26,1,B,0.53,True
3413,57,Female,India,Mobile,Organic,13.46,20,1,B,0.523,True
3414,33,Female,USA,Desktop,Email,11.46,20,2,B,0.533,True
3415,26,Male,India,Desktop,Ads,12.75,27,4,A,0.582,False
3416,38,Female,India,Mobile,Organic,11.47,19,2,B,0.528,True
3417,20,Male,India,Mobile,Email,15.34,30,0,A,0.503,True
3418,21,Female,Germany,Desktop,Ads,11.86,24,2,A,0.499,False
3419,62,Female,Germany,Mobile,Ads,12.89,30,2,B,0.597,True
3420,52,Female,Canada,Mobile,Organic,8.9,16,1,A,0.399,False
3421,41,Female,Germany,Mobile,Organic,11.93,23,1,B,0.522,False
3422,37,Male,Australia,Other,Organic,8.03,13,0,B,0.403,True
3423,36,Female,Germany,Mobile,Social,11.96,24,2,A,0.5,False
3424,20,Female,USA,Desktop,Ads,15.24,34,2,A,0.582,False
3425,39,Male,India,Mobile,Ads,12.42,25,2,B,0.567,False
3426,40,Female,Canada,Desktop,Organic,13.02,22,3,B,0.588,True
3427,63,Male,UK,Mobile,Social,11.34,24,3,B,0.581,False
3428,24,Female,India,Mobile,Email,16.91,37,1,B,0.642,False
3429,57,Female,USA,Desktop,Organic,12.39,19,1,B,0.507,True
3430,63,Female,Australia,Desktop,Organic,14.53,32,2,B,0.623,True
3431,57,Male,India,Mobile,Ads,12.83,31,5,A,0.633,True
3432,30,Male,India,Mobile,Email,10.31,19,1,B,0.486,False
3433,54,Female,India,Desktop,Ads,13.78,30,1,B,0.576,True
3434,59,Female,India,Other,Organic,9.78,21,2,B,0.521,True
3435,27,Male,Australia,Mobile,Email,9.76,15,4,B,0.551,False
3436,58,Male,India,Mobile,Organic,13.97,26,0,B,0.528,True
3437,32,Male,India,Other,Ads,12.93,21,2,A,0.494,True
3438,57,Male,Australia,Desktop,Organic,15.45,37,1,A,0.569,False
3439,54,Male,Canada,Desktop,Organic,10.24,22,3,B,0.56,False
3440,37,Female,India,Mobile,Ads,8.53,14,2,B,0.473,True
3441,41,Female,India,Mobile,Ads,9.43,21,0,A,0.399,False
3442,23,Female,USA,Desktop,Organic,11.25,20,0,B,0.471,True
3443,32,Female,India,Mobile,Ads,14.23,33,1,B,0.595,True
3444,48,Male,India,Mobile,Email,8.49,17,1,A,0.4,True
3445,46,Female,India,Desktop,Ads,12.74,29,4,A,0.592,True
3446,39,Male,Australia,Mobile,Social,10.81,20,3,B,0.556,True
3447,36,Female,Australia,Other,Email,11.66,20,4,A,0.537,False
3448,58,Female,UK,Mobile,Email,14.51,23,2,B,0.578,True
3449,50,Male,Germany,Mobile,Organic,7.61,11,3,A,0.421,True
3450,21,Male,UK,Mobile,Organic,10.22,16,3,B,0.53,False
3451,49,Male,UK,Desktop,Organic,8.8,13,1,B,0.441,True
3452,40,Male,India,Desktop,Ads,10.62,25,1,B,0.519,False
3453,18,Female,India,Desktop,Ads,10.1,23,1,A,0.446,True
3454,55,Female,India,Mobile,Organic,7.4,12,1,B,0.422,True
3455,35,Female,India,Desktop,Email,10.39,23,3,A,0.509,True
3456,44,Male,Australia,Desktop,Organic,11.67,23,4,B,0.61,True
3457,62,Female,USA,Mobile,Organic,9.1,15,3,A,0.456,False
3458,49,Female,Germany,Desktop,Organic,13.54,32,0,A,0.495,True
3459,57,Male,India,Mobile,Ads,9.57,17,3,B,0.529,False
3460,64,Male,India,Desktop,Email,11.73,24,1,A,0.467,True
3461,56,Male,Canada,Desktop,Ads,6.42,11,4,A,0.439,False
3462,54,Male,Germany,Mobile,Ads,6.2,13,2,A,0.387,True
3463,41,Male,UK,Desktop,Email,8.53,14,1,B,0.443,False
3464,21,Female,India,Desktop,Organic,19.94,38,6,A,0.769,True
3465,37,Male,India,Mobile,Email,11.5,18,4,A,0.525,False
3466,56,Female,USA,Desktop,Organic,12.57,20,0,A,0.426,False
3467,39,Female,India,Mobile,Ads,12.1,26,2,B,0.569,False
3468,53,Male,Canada,Desktop,Ads,12.85,28,2,A,0.528,True
3469,37,Female,India,Mobile,Organic,7.87,17,1,A,0.394,False
3470,62,Male,USA,Mobile,Email,11.68,18,0,B,0.465,False
3471,32,Female,USA,Mobile,Ads,11.16,19,4,B,0.585,False
3472,32,Female,India,Other,Organic,13.36,31,1,B,0.577,True
3473,18,Female,USA,Mobile,Organic,13.93,24,3,A,0.549,False
3474,46,Male,Canada,Desktop,Organic,10.02,15,3,B,0.523,True
3475,49,Male,UK,Other,Organic,9.8,16,3,B,0.526,True
3476,46,Female,India,Mobile,Ads,12.02,26,3,A,0.54,True
3477,57,Male,UK,Mobile,Email,10.11,15,5,B,0.584,False
3478,40,Female,USA,Desktop,Organic,15.22,29,4,B,0.675,True
3479,61,Male,UK,Mobile,Social,12.31,29,0,B,0.526,False
3480,52,Female,India,Mobile,Ads,12.91,25,3,A,0.544,True
3481,55,Female,India,Mobile,Email,17.4,27,0,B,0.567,True
3482,32,Male,India,Mobile,Ads,10.76,24,1,A,0.458,True
3483,64,Female,India,Desktop,Organic,11.26,28,1,A,0.483,True
3484,33,Female,Germany,Mobile,Social,9.84,24,2,A,0.478,True
3485,45,Female,Canada,Desktop,Ads,13.38,25,0,A,0.459,False
3486,29,Female,India,Mobile,Organic,12.36,26,2,B,0.572,True
3487,59,Female,India,Desktop,Organic,10.02,15,2,B,0.493,False
3488,51,Female,USA,Desktop,Organic,10.13,23,1,A,0.446,True
3489,30,Female,India,Mobile,Organic,12.74,26,2,B,0.575,True
3490,28,Female,Australia,Desktop,Ads,14.5,28,2,B,0.603,True
3491,56,Male,UK,Desktop,Organic,8.84,21,5,A,0.543,True
3492,18,Female,India,Mobile,Email,14.99,25,3,B,0.623,True
3493,53,Female,USA,Desktop,Social,12.41,24,4,B,0.622,False
3494,50,Female,Germany,Desktop,Ads,11.14,26,3,A,0.531,False
3495,63,Female,India,Mobile,Ads,10.2,16,2,B,0.5,True
3496,41,Male,India,Mobile,Ads,9.71,14,1,B,0.455,True
3497,58,Female,USA,Desktop,Ads,7.39,17,1,A,0.389,False
3498,52,Female,Germany,Mobile,Organic,8.28,18,1,A,0.403,True
3499,54,Female,India,Mobile,Organic,10.04,22,1,A,0.44,True
3500,22,Male,India,Mobile,Organic,11.96,19,4,B,0.593,True
3501,21,Male,USA,Desktop,Organic,10.8,25,3,A,0.523,False
3502,48,Female,India,Mobile,Ads,8.74,20,1,A,0.417,True
3503,33,Male,UK,Mobile,Social,9.2,20,3,B,0.54,True
3504,47,Male,Australia,Desktop,Organic,9.76,22,4,B,0.586,True
3505,40,Female,USA,Mobile,Email,9.79,20,1,A,0.428,False
3506,64,Male,USA,Desktop,Email,10.81,23,6,B,0.661,True
3507,62,Female,India,Mobile,Ads,8.72,13,5,B,0.56,True
3508,48,Male,India,Mobile,Email,8.43,18,0,A,0.374,True
3509,50,Female,Australia,Mobile,Ads,10.88,21,3,A,0.504,False
3510,51,Female,USA,Mobile,Organic,7.63,19,6,A,0.551,True
3511,63,Male,Australia,Desktop,Email,10.62,18,2,B,0.514,False
3512,51,Female,Germany,Desktop,Ads,14.8,28,2,A,0.548,True
3513,63,Female,UK,Desktop,Email,10.75,24,3,B,0.576,True
3514,22,Female,USA,Mobile,Organic,11.55,18,4,B,0.584,True
3515,54,Female,India,Desktop,Ads,11.32,22,2,A,0.483,False
3516,28,Male,USA,Mobile,Organic,14.54,29,2,A,0.55,False
3517,18,Male,India,Desktop,Ads,17.5,33,3,A,0.63,False
3518,34,Female,UK,Desktop,Email,12.68,25,3,A,0.542,False
3519,18,Female,India,Other,Organic,10.07,20,3,A,0.491,False
3520,64,Female,Canada,Desktop,Email,11.32,25,2,A,0.498,True
3521,57,Male,India,Mobile,Organic,9.7,24,3,B,0.565,False
3522,27,Female,UK,Mobile,Organic,16.63,39,1,B,0.649,True
3523,64,Male,India,Desktop,Email,5.93,9,1,B,0.392,True
3524,52,Female,India,Mobile,Ads,15.33,26,2,B,0.601,True
3525,64,Female,India,Mobile,Ads,13.13,29,6,A,0.656,False
3526,40,Female,Germany,Mobile,Organic,10.77,23,2,A,0.483,True
3527,59,Male,Canada,Mobile,Email,10.4,25,1,B,0.517,False
3528,39,Male,Germany,Mobile,Email,9.55,20,1,A,0.426,True
3529,24,Female,USA,Desktop,Ads,16.82,38,1,B,0.646,True
3530,40,Female,USA,Mobile,Email,9.04,15,2,B,0.483,False
3531,41,Male,Germany,Mobile,Social,8.88,21,4,B,0.572,True
3532,19,Female,India,Mobile,Email,11.15,24,5,B,0.639,True
3533,59,Male,Canada,Desktop,Ads,5.99,9,2,B,0.423,False
3534,32,Female,India,Mobile,Ads,11.72,28,6,B,0.695,True
3535,49,Female,Australia,Desktop,Organic,8.98,21,1,B,0.483,False
3536,44,Male,Germany,Desktop,Email,7.78,16,3,B,0.506,True
3537,59,Female,Canada,Other,Organic,14.43,24,4,A,0.584,True
3538,54,Female,USA,Mobile,Organic,11.66,23,2,A,0.492,True
3539,41,Male,USA,Desktop,Organic,11.31,22,1,B,0.511,True
3540,37,Male,Canada,Desktop,Ads,10.95,26,2,B,0.557,True
3541,28,Female,India,Desktop,Organic,16.71,33,3,A,0.622,True
3542,38,Male,Australia,Mobile,Ads,14.21,29,2,B,0.605,False
3543,30,Male,USA,Desktop,Email,12.15,26,2,A,0.512,True
3544,59,Female,USA,Desktop,Ads,8.34,14,5,B,0.561,True
3545,26,Female,India,Mobile,Social,13.87,22,2,B,0.567,True
3546,35,Female,India,Mobile,Ads,12.55,31,2,B,0.598,False
3547,44,Female,India,Mobile,Ads,11.97,27,0,B,0.513,False
3548,48,Male,USA,Desktop,Organic,10.07,18,0,B,0.449,True
3549,42,Male,USA,Mobile,Organic,9.81,23,4,A,0.533,True
3550,39,Female,India,Mobile,Ads,9.61,15,0,B,0.429,False
3551,64,Female,UK,Desktop,Ads,15.46,34,1,A,0.555,False
3552,31,Male,UK,Mobile,Organic,12.73,23,4,A,0.562,False
3553,18,Male,UK,Other,Email,13.09,24,6,B,0.689,False
3554,57,Female,USA,Desktop,Organic,10.46,23,4,B,0.598,True
3555,63,Female,India,Mobile,Email,10.5,25,2,A,0.49,True
3556,48,Female,USA,Mobile,Email,11.74,21,3,B,0.57,True
3557,59,Female,India,Mobile,Organic,9.31,16,5,B,0.581,True
3558,41,Female,USA,Desktop,Ads,12.99,19,3,B,0.573,True
3559,36,Male,India,Mobile,Organic,11.75,23,2,A,0.493,False
3560,32,Male,USA,Other,Organic,8.06,18,4,A,0.491,False
3561,63,Male,India,Mobile,Ads,11.52,25,1,A,0.47,True
3562,52,Female,Canada,Mobile,Email,13.52,34,0,A,0.505,False
3563,56,Male,India,Mobile,Ads,8.75,14,3,B,0.505,False
3564,48,Female,USA,Mobile,Ads,14.87,35,2,A,0.584,True
3565,38,Female,India,Mobile,Ads,9.68,20,4,B,0.575,True
3566,29,Female,India,Mobile,Ads,15.56,38,2,B,0.664,True
3567,56,Male,Germany,Desktop,Ads,9.42,22,2,A,0.464,False
3568,33,Female,USA,Mobile,Email,10.45,22,5,A,0.565,False
3569,42,Female,India,Mobile,Ads,17.96,38,2,B,0.688,True
3570,44,Male,India,Mobile,Ads,9.78,16,1,B,0.466,False
3571,20,Female,Australia,Desktop,Organic,13.85,23,3,A,0.544,True
3572,23,Female,UK,Mobile,Organic,13.43,26,1,A,0.494,True
3573,53,Female,India,Mobile,Organic,14.09,22,2,B,0.569,False
3574,32,Female,UK,Mobile,Email,11.11,27,2,A,0.506,False
3575,51,Male,India,Desktop,Social,9.98,24,0,B,0.478,False
3576,61,Female,USA,Desktop,Email,12.82,31,0,B,0.541,True
3577,24,Female,Germany,Mobile,Ads,15.6,34,1,B,0.614,True
3578,38,Female,India,Desktop,Ads,13.84,32,1,B,0.586,False
3579,53,Female,India,Mobile,Ads,9.75,16,1,A,0.407,True
3580,40,Male,Germany,Other,Ads,4.17,10,1,A,0.322,True
3581,23,Female,India,Mobile,Organic,13.35,25,3,B,0.607,True
3582,53,Female,Germany,Mobile,Email,10.99,23,4,B,0.603,False
3583,23,Female,India,Mobile,Ads,14.56,33,3,B,0.659,False
3584,24,Female,USA,Mobile,Email,17.6,42,1,A,0.616,False
3585,33,Female,India,Mobile,Social,9.52,22,3,A,0.495,False
3586,46,Male,Australia,Mobile,Ads,7.62,14,2,A,0.406,True
3587,48,Female,India,Mobile,Ads,13.46,28,0,B,0.533,False
3588,61,Male,Germany,Mobile,Ads,12.14,24,2,A,0.501,False
3589,22,Female,USA,Mobile,Ads,15.05,28,2,A,0.55,True
3590,59,Female,India,Desktop,Ads,10.9,26,1,A,0.469,True
3591,41,Male,Canada,Desktop,Social,8.37,14,2,B,0.472,False
3592,64,Female,USA,Mobile,Ads,11.64,21,1,A,0.451,False
3593,63,Female,USA,Desktop,Social,12.5,22,4,B,0.613,True
3594,53,Male,USA,Mobile,Organic,12.76,21,1,B,0.521,True
3595,26,Male,USA,Desktop,Ads,11.63,28,5,B,0.664,False
3596,22,Male,USA,Desktop,Ads,13.34,25,0,B,0.516,True
3597,55,Male,India,Other,Organic,11.82,24,3,B,0.586,True
3598,62,Male,India,Mobile,Social,8.48,13,0,A,0.35,False
3599,23,Female,India,Mobile,Ads,16.49,31,0,A,0.52,False
3600,28,Male,UK,Mobile,Email,15.15,25,3,A,0.567,True
3601,19,Female,India,Desktop,Ads,16.16,29,1,B,0.595,True
3602,41,Female,Canada,Mobile,Organic,13.28,22,6,B,0.681,True
3603,23,Female,India,Mobile,Social,12.28,30,1,B,0.561,True
3604,27,Female,USA,Desktop,Organic,13.58,29,0,B,0.539,False
3605,43,Male,Germany,Desktop,Email,9.35,14,2,B,0.481,True
3606,40,Male,Australia,Mobile,Organic,10.99,22,1,B,0.508,False
3607,57,Male,India,Mobile,Organic,7.78,12,1,B,0.426,True
3608,32,Female,USA,Mobile,Organic,11.58,23,0,B,0.489,True
3609,24,Male,India,Mobile,Organic,13.45,23,4,B,0.628,True
3610,23,Female,UK,Mobile,Email,14.04,27,1,B,0.563,True
3611,41,Male,India,Mobile,Ads,7.45,14,1,B,0.432,True
3612,46,Female,India,Desktop,Ads,9.21,15,0,B,0.425,False
3613,28,Male,Germany,Mobile,Email,15.5,27,3,A,0.58,False
3614,41,Male,India,Desktop,Organic,8.58,15,0,B,0.419,False
3615,35,Female,USA,Mobile,Organic,12.87,27,0,B,0.522,False
3616,48,Male,Canada,Desktop,Ads,12.41,19,1,A,0.449,False
3617,64,Female,India,Desktop,Ads,5.39,12,3,A,0.404,True
3618,21,Female,India,Mobile,Email,18.61,46,4,A,0.736,True
3619,23,Male,UK,Mobile,Organic,9.55,20,3,B,0.543,False
3620,64,Female,India,Mobile,Ads,12.29,25,3,B,0.596,False
3621,44,Male,UK,Mobile,Organic,5.96,14,4,A,0.45,True
3622,25,Male,USA,Mobile,Organic,12.37,22,0,B,0.492,True
3623,63,Female,UK,Mobile,Organic,9.54,16,4,A,0.495,True
3624,31,Male,Australia,Mobile,Organic,9.12,18,3,B,0.529,True
3625,24,Female,UK,Mobile,Organic,19.17,46,4,A,0.742,True
3626,19,Male,India,Mobile,Organic,11.34,25,1,A,0.468,False
3627,37,Female,UK,Mobile,Organic,9.12,17,3,B,0.524,True
3628,58,Male,India,Mobile,Ads,11.12,22,0,A,0.421,True
3629,31,Male,Australia,Mobile,Organic,9.85,15,2,A,0.433,False
3630,38,Female,USA,Desktop,Organic,11.08,26,2,B,0.559,True
3631,34,Male,India,Mobile,Ads,7.42,13,3,A,0.429,False
3632,45,Male,India,Desktop,Social,14.0,31,0,A,0.495,False
3633,60,Male,India,Mobile,Social,10.87,22,3,A,0.509,False
3634,45,Male,UK,Other,Ads,10.8,26,4,A,0.558,False
3635,25,Male,India,Mobile,Ads,10.61,20,2,B,0.524,True
3636,49,Female,India,Mobile,Email,8.37,16,3,B,0.512,True
3637,43,Male,USA,Desktop,Organic,9.34,15,3,B,0.516,True
3638,38,Female,India,Mobile,Ads,12.81,25,3,A,0.543,True
3639,48,Male,Germany,Mobile,Email,10.47,23,3,B,0.568,True
3640,23,Female,India,Other,Email,16.48,39,1,A,0.59,True
3641,38,Male,Germany,Desktop,Social,10.25,21,0,B,0.466,False
3642,46,Female,Australia,Mobile,Ads,10.9,26,1,A,0.469,False
3643,41,Female,India,Mobile,Ads,8.33,14,1,A,0.383,True
3644,45,Male,Canada,Mobile,Ads,10.51,22,3,B,0.563,False
3645,55,Female,Canada,Mobile,Organic,13.75,27,0,A,0.472,False
3646,29,Female,India,Mobile,Organic,15.79,28,2,A,0.558,False
3647,44,Male,UK,Mobile,Organic,11.07,17,0,B,0.454,False
3648,39,Female,USA,Mobile,Email,14.54,27,1,A,0.51,True
3649,27,Female,India,Mobile,Ads,15.3,37,0,A,0.538,False
3650,27,Male,Australia,Mobile,Email,14.61,31,3,A,0.591,True
3651,47,Male,India,Mobile,Email,11.81,23,2,B,0.551,True
3652,57,Male,USA,Mobile,Ads,12.51,23,3,B,0.588,False
3653,52,Male,India,Desktop,Organic,11.46,24,3,B,0.583,True
3654,53,Female,USA,Mobile,Ads,10.17,21,4,A,0.527,False
3655,64,Male,USA,Desktop,Organic,8.92,20,2,A,0.449,False
3656,58,Male,India,Mobile,Ads,10.41,25,2,A,0.489,False
3657,63,Female,Australia,Desktop,Organic,12.18,29,1,A,0.497,True
3658,19,Female,Canada,Desktop,Email,13.37,32,1,B,0.582,True
3659,47,Male,India,Desktop,Social,12.22,18,1,B,0.5,True
3660,26,Female,UK,Mobile,Email,14.52,31,2,A,0.56,True
3661,59,Female,India,Mobile,Organic,9.07,21,1,B,0.484,False
3662,37,Male,Germany,Mobile,Organic,9.9,23,2,B,0.532,True
3663,64,Female,Germany,Desktop,Email,12.57,27,0,A,0.461,True
3664,22,Male,USA,Desktop,Organic,17.66,31,0,A,0.532,False
3665,36,Male,India,Mobile,Ads,11.53,17,1,B,0.488,False
3666,60,Male,USA,Desktop,Email,7.53,16,0,B,0.413,False
3667,62,Female,India,Mobile,Email,8.79,15,2,A,0.423,False
3668,62,Female,Australia,Mobile,Social,10.49,18,1,A,0.425,False
3669,58,Female,India,Mobile,Ads,11.9,29,0,A,0.464,False
3670,50,Male,USA,Desktop,Organic,8.32,12,3,B,0.491,False
3671,60,Male,USA,Desktop,Organic,8.95,20,0,B,0.448,False
3672,40,Male,India,Mobile,Ads,7.04,14,1,B,0.428,False
3673,22,Male,UK,Desktop,Organic,13.52,28,2,A,0.535,False
3674,46,Female,UK,Mobile,Organic,11.29,23,3,A,0.518,False
3675,51,Male,USA,Desktop,Social,5.47,8,5,A,0.445,True
3676,42,Female,Germany,Mobile,Organic,10.16,23,1,B,0.505,True
3677,24,Male,India,Mobile,Organic,13.21,20,3,B,0.58,False
3678,46,Female,India,Mobile,Organic,10.97,17,2,A,0.455,True
3679,63,Female,USA,Mobile,Email,12.3,28,1,A,0.493,False
3680,53,Female,USA,Desktop,Organic,16.91,41,1,B,0.662,False
3681,32,Male,India,Desktop,Ads,11.7,25,3,A,0.532,True
3682,45,Male,India,Mobile,Email,8.18,17,2,A,0.427,True
3683,22,Male,UK,Mobile,Social,10.58,24,0,B,0.484,True
3684,35,Female,Germany,Desktop,Organic,14.68,30,1,B,0.585,False
3685,46,Female,USA,Other,Organic,10.11,20,3,B,0.549,True
3686,54,Male,Germany,Other,Ads,9.51,23,3,A,0.5,False
3687,18,Female,Australia,Mobile,Email,11.81,24,2,B,0.556,False
3688,54,Female,USA,Mobile,Ads,11.59,25,3,A,0.531,True
3689,47,Male,USA,Desktop,Organic,9.24,21,2,B,0.515,False
3690,32,Female,Germany,Desktop,Ads,12.9,32,2,B,0.607,True
3691,51,Female,Canada,Mobile,Social,8.22,14,2,A,0.412,True
3692,52,Male,Germany,Desktop,Social,10.88,22,1,B,0.507,True
3693,32,Female,USA,Desktop,Organic,12.71,23,2,A,0.502,True
3694,42,Female,India,Mobile,Ads,12.08,25,0,B,0.504,False
3695,54,Female,USA,Desktop,Organic,17.42,28,1,A,0.544,True
3696,50,Male,USA,Desktop,Organic,14.72,27,2,B,0.6,True
3697,55,Female,India,Other,Ads,8.58,17,2,A,0.431,False
3698,34,Female,Australia,Mobile,Organic,12.35,21,2,B,0.546,True
3699,62,Female,Australia,Mobile,Ads,9.81,23,1,B,0.501,False
3700,47,Female,India,Desktop,Organic,9.34,23,0,A,0.408,True
3701,61,Female,UK,Mobile,Ads,13.6,27,3,A,0.561,True
3702,63,Female,USA,Desktop,Organic,7.49,12,4,B,0.513,False
3703,52,Male,USA,Mobile,Organic,9.88,16,1,B,0.467,True
3704,25,Male,Australia,Desktop,Organic,12.06,28,2,B,0.579,True
3705,29,Female,Canada,Mobile,Email,15.69,32,0,A,0.517,False
3706,37,Female,Canada,Other,Ads,13.31,26,3,B,0.611,True
3707,56,Male,India,Mobile,Organic,8.52,17,4,B,0.548,False
3708,58,Female,India,Mobile,Organic,11.55,29,4,B,0.639,True
3709,36,Male,India,Mobile,Organic,12.4,23,2,A,0.499,False
3710,54,Female,India,Desktop,Ads,7.84,15,5,B,0.561,True
3711,24,Female,India,Mobile,Organic,13.92,21,1,B,0.532,True
3712,61,Male,India,Mobile,Organic,7.87,15,2,B,0.472,False
3713,62,Male,UK,Desktop,Organic,10.37,24,4,B,0.602,True
3714,40,Male,India,Mobile,Ads,10.13,24,0,A,0.421,True
3715,49,Male,USA,Desktop,Organic,10.4,22,2,A,0.474,True
