user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group,session_norm,pages_norm,orders_norm,purchase_prob
4287,45,Female,Brazil,Desktop,1.95,2,1,Organic,B,0.09237445753254805,0.05,0.1111111111111111,0.2198637803953985
4288,38,Male,Germany,Desktop,1.7,1,2,Organic,B,0.0768753874767514,0.0,0.2222222222222222,0.24315285527312802
4289,33,Female,India,Mobile,3.62,5,3,Organic,A,0.1959082455052697,0.2,0.3333333333333333,0.3058483157677206
4290,44,Male,India,Mobile,6.65,2,1,Social,A,0.38375697458152513,0.05,0.1111111111111111,0.22814028380519394
4291,18,Female,USA,Other,2.41,4,4,Email,A,0.1208927464352139,0.15,0.4444444444444444,0.3172341048425983
4292,58,Female,India,Mobile,4.45,4,2,Ads,A,0.2473651580905146,0.15,0.2222222222222222,0.2647508093958807
4293,25,Male,India,Tablet,1.55,4,2,Ads,B,0.06757594544327342,0.15,0.2222222222222222,0.27879296686643246
4294,59,Male,India,Other,3.99,3,2,Ads,A,0.21884686918784876,0.1,0.2222222222222222,0.24654715161534752
4295,33,Male,USA,Mobile,5.85,3,7,Ads,B,0.3341599504029758,0.1,0.7777777777777778,0.5140542123028174
4296,39,Female,India,Mobile,1.88,4,1,Ads,A,0.08803471791692498,0.15,0.1111111111111111,0.1939958324722739
4297,60,Female,India,Mobile,4.09,3,2,Organic,B,0.2250464972101674,0.1,0.2222222222222222,0.29778707721981124
4298,45,Female,India,Mobile,3.03,1,2,Organic,B,0.15933044017358958,0.0,0.2222222222222222,0.25964386581249566
4299,44,Female,India,Mobile,2.65,4,3,Ads,A,0.13577185368877867,0.15,0.3333333333333333,0.2813210374044224
4300,22,Male,India,Other,1.31,3,3,Organic,B,0.05269683818970863,0.1,0.3333333333333333,0.30220603430460835
4301,49,Female,UK,Mobile,1.49,5,0,Organic,A,0.0638561686298822,0.2,0.0,0.16277123372597646
4302,29,Male,Brazil,Mobile,3.31,3,5,Organic,A,0.17668939863608185,0.1,0.5555555555555556,0.35478232417166083
4303,44,Male,USA,Mobile,2.53,2,0,Organic,B,0.12833230006199628,0.05,0.0,0.18816646001239928
4304,36,Female,India,Mobile,3.19,4,2,Ads,A,0.16924984500929946,0.15,0.2222222222222222,0.24912774677963767
4305,63,Female,India,Mobile,5.45,3,3,Email,A,0.3093614383137012,0.1,0.3333333333333333,0.3035389543294069
4306,38,Female,India,Mobile,1.33,3,0,Organic,A,0.05393676379417236,0.1,0.0,0.13578735275883447
4307,62,Female,Germany,Mobile,5.44,1,3,Organic,A,0.30874147551146935,0.0,0.3333333333333333,0.2784149617689605
4308,41,Female,USA,Mobile,1.56,1,2,Social,A,0.06819590824550528,0.0,0.2222222222222222,0.1914169594268788
4309,61,Female,USA,Mobile,2.46,5,7,Organic,B,0.12399256044637323,0.2,0.7777777777777778,0.49702073431149685
4310,21,Female,India,Tablet,2.07,2,1,Organic,A,0.09981401115933043,0.05,0.1111111111111111,0.171351691120755
4311,19,Female,India,Tablet,1.7,3,2,Organic,A,0.0768753874767514,0.1,0.2222222222222222,0.21815285527312805
4312,42,Female,India,Mobile,7.4,2,2,Ads,A,0.43025418474891514,0.05,0.2222222222222222,0.2763286147275608
4313,35,Male,India,Mobile,2.99,2,0,Organic,A,0.15685058896466214,0.05,0.0,0.14387011779293246
4314,43,Female,India,Mobile,5.72,2,2,Email,A,0.32610043397396155,0.05,0.2222222222222222,0.2554978645725701
4315,52,Male,USA,Desktop,1.59,3,1,Email,B,0.07005579665220088,0.1,0.1111111111111111,0.22790004821932908
4316,60,Female,India,Mobile,2.6,4,2,Ads,B,0.13267203967761937,0.15,0.2222222222222222,0.29181218571330164
4317,21,Female,India,Mobile,1.46,3,4,Email,A,0.061996280223186616,0.1,0.4444444444444444,0.2929548116001929
4318,20,Male,USA,Mobile,1.25,2,3,Ads,B,0.048977061376317424,0.05,0.3333333333333333,0.28896207894193016
4319,47,Female,India,Desktop,3.32,2,2,Ads,B,0.17730936143831372,0.05,0.2222222222222222,0.27573965006544054
4320,24,Female,India,Desktop,2.85,3,0,Email,A,0.14817110973341602,0.1,0.0,0.15463422194668322
4321,60,Female,India,Other,4.09,2,0,Email,A,0.2250464972101674,0.05,0.0,0.1575092994420335
4322,30,Female,India,Mobile,9.37,4,2,Email,A,0.5523868567885926,0.15,0.2222222222222222,0.3257551491354963
4323,41,Male,USA,Desktop,1.46,3,2,Organic,A,0.061996280223186616,0.1,0.2222222222222222,0.2151770338224151
4324,21,Female,India,Mobile,2.16,2,5,Organic,A,0.10539367637941725,0.05,0.5555555555555556,0.3280231797203279
4325,26,Female,USA,Mobile,3.62,4,1,Organic,B,0.1959082455052697,0.15,0.1111111111111111,0.26557053798994285
4326,35,Female,USA,Mobile,1.82,4,1,Ads,B,0.0843149411035338,0.15,0.1111111111111111,0.24325187710959567
4327,40,Male,Brazil,Desktop,3.15,5,2,Ads,B,0.166769993800372,0.2,0.2222222222222222,0.3111317765378522
4328,48,Male,India,Desktop,2.13,1,1,Organic,A,0.10353378797272164,0.0,0.1111111111111111,0.15959564648343322
4329,46,Male,India,Mobile,2.21,5,6,Organic,B,0.10849349039057657,0.2,0.6666666666666666,0.4550320314114486
4330,40,Female,Brazil,Desktop,1.55,3,4,Social,A,0.06757594544327342,0.1,0.4444444444444444,0.29407074464421024
4331,19,Female,India,Mobile,3.27,3,0,Email,B,0.1742095474271544,0.1,0.0,0.2098419094854309
4332,54,Male,India,Mobile,3.14,1,4,Organic,B,0.16615003099814013,0.0,0.4444444444444444,0.33878556175518354
4333,36,Male,UK,Mobile,2.4,10,1,Ads,A,0.12027278363298202,0.45,0.1111111111111111,0.2754434456154853
4334,38,Female,UK,Other,3.74,5,1,Organic,B,0.20334779913205211,0.2,0.1111111111111111,0.27955844871529933
4335,35,Female,India,Mobile,2.14,3,1,Email,A,0.10415375077495352,0.1,0.1111111111111111,0.1847196390438796
4336,48,Female,USA,Mobile,9.38,4,1,Email,A,0.5530068195908245,0.15,0.1111111111111111,0.2869902528070538
4337,55,Male,USA,Other,4.49,3,2,Organic,B,0.24984500929944206,0.1,0.2222222222222222,0.30274677963766616
4338,55,Male,USA,Mobile,4.23,8,4,Email,A,0.23372597644141355,0.35,0.4444444444444444,0.38980075084383825
4339,20,Female,USA,Other,1.25,3,3,Organic,B,0.048977061376317424,0.1,0.3333333333333333,0.3014620789419301
4340,64,Female,India,Mobile,2.62,4,6,Email,A,0.1339119652820831,0.15,0.6666666666666666,0.39761572638974996
4341,36,Female,USA,Desktop,1.92,1,6,Organic,A,0.09051456912585246,0.0,0.6666666666666666,0.3514362471585038
4342,30,Female,UK,Desktop,2.19,3,3,Organic,B,0.10725356478611284,0.1,0.3333333333333333,0.3131173796238892
4343,27,Female,UK,Mobile,3.11,4,1,Ads,A,0.1642901425914445,0.15,0.1111111111111111,0.2092469174071778
4344,42,Male,UK,Desktop,2.4,4,2,Organic,A,0.12027278363298202,0.15,0.2222222222222222,0.2393323345043742
4345,34,Female,India,Mobile,2.44,4,0,Organic,B,0.12275263484190949,0.15,0.0,0.2120505269683819
4346,28,Female,USA,Mobile,4.96,4,1,Organic,A,0.27898326100433973,0.15,0.1111111111111111,0.23218554108975686
4347,22,Male,India,Mobile,1.87,2,1,Organic,B,0.08741475511469313,0.05,0.1111111111111111,0.21887183991182751
4348,42,Female,USA,Other,2.71,3,7,Organic,A,0.13949163050216987,0.1,0.7777777777777778,0.42512054832265617
4349,32,Female,India,Mobile,1.84,3,1,Email,B,0.08555486670799753,0.1,0.1111111111111111,0.2309998622304884
4350,27,Male,India,Mobile,1.85,2,3,Email,A,0.0861748295102294,0.05,0.3333333333333333,0.24640163256871256
4351,42,Male,USA,Mobile,2.43,2,2,Ads,B,0.12213267203967763,0.05,0.2222222222222222,0.2647043121857133
4352,27,Male,India,Mobile,4.93,4,1,Social,A,0.27712337259764414,0.15,0.1111111111111111,0.23181356340841774
4353,31,Female,USA,Other,1.45,5,0,Organic,B,0.06137631742095474,0.2,0.0,0.21227526348419096
4354,31,Male,UK,Mobile,2.48,2,2,Organic,B,0.12523248605083695,0.05,0.2222222222222222,0.26532427498794514
4355,45,Female,India,Desktop,2.65,1,5,Social,A,0.13577185368877867,0.0,0.5555555555555556,0.3215988151822002
4356,51,Male,India,Mobile,1.22,3,1,Social,A,0.047117172969621826,0.1,0.1111111111111111,0.17331232348281325
4357,42,Female,India,Tablet,1.86,2,1,Organic,B,0.08679479231246126,0.05,0.1111111111111111,0.21874784735138114
4358,50,Female,USA,Mobile,3.97,3,3,Ads,A,0.21760694358338503,0.1,0.3333333333333333,0.2851880553833437
4359,45,Female,India,Mobile,3.33,4,2,Email,A,0.17792932424054558,0.15,0.2222222222222222,0.2508636426258869
4360,49,Female,USA,Mobile,3.29,3,4,Organic,A,0.17544947303161812,0.1,0.4444444444444444,0.31564545016187917
4361,46,Female,UK,Mobile,3.11,1,3,Organic,B,0.1642901425914445,0.0,0.3333333333333333,0.29952469518495556
4362,50,Male,Germany,Other,7.63,2,2,Organic,B,0.444513329200248,0.05,0.2222222222222222,0.3291804436178274
4363,58,Male,USA,Mobile,2.94,2,2,Organic,A,0.1537507749535028,0.05,0.2222222222222222,0.22102793276847837
4364,22,Female,Germany,Mobile,1.57,1,3,Organic,B,0.06881587104773715,0.0,0.3333333333333333,0.2804298408762141
4365,56,Female,India,Desktop,1.54,5,1,Ads,B,0.06695598264104155,0.2,0.1111111111111111,0.25228008541709723
4366,59,Female,USA,Mobile,2.44,2,2,Ads,B,0.12275263484190949,0.05,0.2222222222222222,0.26482830474615965
4367,30,Female,India,Desktop,2.3,3,1,Ads,A,0.11407315561066336,0.1,0.1111111111111111,0.18670352001102156
4368,54,Female,Brazil,Mobile,2.08,1,4,Social,B,0.10043397396156233,0.0,0.4444444444444444,0.325642350347868
4369,47,Female,India,Other,3.96,5,2,Ads,B,0.21698698078115314,0.2,0.2222222222222222,0.3211751739340084
4370,43,Male,India,Other,5.57,1,2,Ads,B,0.3168009919404836,0.0,0.2222222222222222,0.2911379761658745
4371,22,Female,India,Desktop,2.49,2,3,Organic,A,0.12585244885306884,0.05,0.3333333333333333,0.25433715643728044
4372,51,Female,India,Mobile,1.51,3,1,Organic,B,0.06509609423434595,0.1,0.1111111111111111,0.2269081077357581
4373,23,Male,UK,Mobile,3.48,4,1,Organic,B,0.18722876627402357,0.15,0.1111111111111111,0.2638346421436936
4374,54,Female,India,Mobile,2.37,2,1,Social,B,0.11841289522628644,0.05,0.1111111111111111,0.22507146793414617
4375,49,Female,India,Tablet,2.48,3,2,Social,B,0.12523248605083695,0.1,0.2222222222222222,0.27782427498794515
4376,59,Female,India,Desktop,2.23,5,0,Organic,A,0.1097334159950403,0.2,0.0,0.17194668319900808
4377,62,Male,Brazil,Other,2.08,7,2,Ads,B,0.10043397396156233,0.3,0.2222222222222222,0.3228645725700902
4378,35,Female,India,Mobile,1.33,1,2,Organic,B,0.05393676379417236,0.0,0.2222222222222222,0.2385651305366122
4379,18,Male,UK,Mobile,2.47,2,1,Social,B,0.12461252324860511,0.05,0.1111111111111111,0.2263113935386099
4380,64,Female,Germany,Other,2.36,2,4,Organic,B,0.11779293242405456,0.05,0.4444444444444444,0.34161414204036644
4381,51,Male,USA,Mobile,1.85,3,2,Ads,B,0.0861748295102294,0.1,0.2222222222222222,0.27001274367982364
4382,36,Female,India,Mobile,1.24,1,0,Ads,A,0.04835709857408556,0.0,0.0,0.10967141971481711
4383,27,Male,India,Mobile,3.93,4,2,Organic,A,0.21512709237445757,0.15,0.2222222222222222,0.2583031962526693
4384,19,Female,India,Mobile,1.4,6,3,Ads,A,0.05827650340979541,0.25,0.3333333333333333,0.29082196734862575
4385,18,Female,India,Mobile,2.76,2,1,Organic,A,0.1425914445133292,0.05,0.1111111111111111,0.17990717779155474
4386,18,Female,Germany,Tablet,3.43,5,1,Ads,B,0.18412895226286424,0.2,0.1111111111111111,0.27571467934146177
4387,47,Female,USA,Desktop,1.23,3,0,Organic,A,0.04773713577185369,0.1,0.0,0.13454742715437074
4388,24,Male,USA,Mobile,2.06,3,1,Ads,B,0.09919404835709858,0.1,0.1111111111111111,0.23372769856030862
4389,26,Female,Brazil,Desktop,4.17,4,1,Ads,A,0.23000619962802232,0.15,0.1111111111111111,0.22239012881449338
4390,26,Male,USA,Other,2.16,3,0,Organic,A,0.10539367637941725,0.1,0.0,0.14607873527588347
4391,26,Female,USA,Mobile,0.91,5,1,Organic,A,0.027898326100433975,0.2,0.1111111111111111,0.1944685541089757
4392,19,Male,USA,Desktop,3.62,3,2,Ads,B,0.1959082455052697,0.1,0.2222222222222222,0.2919594268788317
4393,21,Male,India,Other,2.16,8,3,Organic,A,0.10539367637941725,0.35,0.3333333333333333,0.3252454019425501
4394,56,Female,UK,Mobile,2.47,2,1,Ads,A,0.12461252324860511,0.05,0.1111111111111111,0.17631139353860992
4395,50,Female,India,Desktop,2.34,3,1,Organic,B,0.11655300681959083,0.1,0.1111111111111111,0.23719949025280707
4396,34,Male,India,Desktop,3.99,4,4,Email,A,0.21884686918784876,0.15,0.4444444444444444,0.3368249293931253
4397,26,Female,India,Mobile,5.48,2,4,Ads,A,0.3112213267203968,0.05,0.4444444444444444,0.33029982089963494
4398,46,Female,USA,Mobile,6.68,2,0,Social,B,0.38561686298822073,0.05,0.0,0.23962337259764416
4399,54,Female,India,Desktop,5.43,4,0,Organic,B,0.30812151270923743,0.15,0.0,0.24912430254184753
4400,35,Male,India,Mobile,2.46,3,5,Email,B,0.12399256044637323,0.1,0.5555555555555556,0.3942429565337191
4401,28,Male,USA,Mobile,2.99,2,1,Email,A,0.15685058896466214,0.05,0.1111111111111111,0.18275900668182135
4402,27,Female,India,Mobile,1.02,5,2,Social,A,0.03471791692498451,0.2,0.2222222222222222,0.2347213611627747
4403,58,Female,USA,Desktop,3.86,3,1,Organic,B,0.21078735275883448,0.1,0.1111111111111111,0.2560463594406558
4404,49,Female,India,Desktop,2.13,2,1,Organic,A,0.10353378797272164,0.05,0.1111111111111111,0.17209564648343323
4405,55,Male,UK,Mobile,1.28,3,1,Organic,A,0.05083694978301303,0.1,0.1111111111111111,0.1740562788454915
4406,62,Male,India,Mobile,5.33,4,2,Email,A,0.30192188468691883,0.15,0.2222222222222222,0.27566215471516153
4407,64,Female,India,Mobile,3.9,2,5,Email,B,0.21326720396776194,0.05,0.5555555555555556,0.39959788523799683
4408,22,Male,India,Mobile,5.86,1,3,Ads,B,0.3347799132052077,0.0,0.3333333333333333,0.3336226493077082
4409,20,Female,India,Desktop,1.96,2,1,Ads,A,0.09299442033477992,0.05,0.1111111111111111,0.16998777295584488
4410,28,Female,USA,Other,1.16,1,2,Ads,A,0.04339739615623062,0.0,0.2222222222222222,0.18645725700902388
4411,36,Male,USA,Mobile,5.61,2,1,Email,B,0.3192808431494111,0.05,0.1111111111111111,0.26524505751877114
4412,57,Female,USA,Mobile,1.96,3,3,Ads,B,0.09299442033477992,0.1,0.3333333333333333,0.3102655507336226
4413,40,Female,USA,Mobile,2.57,2,1,Ads,A,0.13081215127092374,0.05,0.1111111111111111,0.17755131914307365
4414,48,Male,India,Mobile,5.64,5,1,Organic,B,0.3211407315561066,0.2,0.1111111111111111,0.3031170352001102
4415,50,Female,India,Mobile,1.53,2,3,Social,A,0.06633601983880968,0.05,0.3333333333333333,0.24243387063442862
4416,39,Female,India,Tablet,2.2,3,1,Ads,B,0.10787352758834472,0.1,0.1111111111111111,0.23546359440655784
4417,63,Male,India,Desktop,1.67,1,3,Organic,A,0.0750154990700558,0.0,0.3333333333333333,0.23166976648067783
4418,30,Male,UK,Tablet,2.64,1,1,Email,A,0.13515189088654683,0.0,0.1111111111111111,0.16591926706619828
4419,29,Male,India,Mobile,2.53,6,1,Social,A,0.12833230006199628,0.25,0.1111111111111111,0.22705534890128815
4420,63,Female,Germany,Tablet,1.66,1,2,Email,A,0.07439553626782393,0.0,0.2222222222222222,0.19265688503134254
4421,61,Female,India,Other,2.44,1,1,Email,B,0.12275263484190949,0.0,0.1111111111111111,0.21343941585727078
4422,36,Female,USA,Other,3.57,2,1,Ads,B,0.19280843149411037,0.05,0.1111111111111111,0.239950575187711
4423,26,Male,Germany,Mobile,3.83,1,3,Organic,B,0.20892746435213888,0.0,0.3333333333333333,0.30845215953709443
4424,22,Male,India,Mobile,3.07,2,1,Ads,B,0.16181029138251704,0.05,0.1111111111111111,0.2337509471653923
4425,57,Female,UK,Desktop,3.07,2,4,Organic,B,0.16181029138251704,0.05,0.4444444444444444,0.35041761383205894
4426,52,Female,USA,Desktop,1.27,4,3,Organic,B,0.05021698698078116,0.15,0.3333333333333333,0.31421006406282287
4427,61,Female,India,Mobile,4.98,2,1,Organic,A,0.2802231866088035,0.05,0.1111111111111111,0.20743352621064962
4428,21,Female,India,Desktop,3.16,2,0,Social,A,0.16738995660260386,0.05,0.0,0.1459779913205208
4429,43,Female,India,Mobile,5.24,4,0,Organic,B,0.29634221946683204,0.15,0.0,0.24676844389336644
4430,25,Female,India,Desktop,3.5,3,3,Organic,B,0.1884686918784873,0.1,0.3333333333333333,0.32936040504236413
4431,45,Female,UK,Desktop,4.38,12,2,Email,A,0.2430254184748915,0.55,0.2222222222222222,0.3638828614727561
4432,45,Female,India,Mobile,1.59,7,1,Ads,B,0.07005579665220088,0.3,0.1111111111111111,0.27790004821932907
4433,47,Male,USA,Mobile,11.73,1,1,Organic,A,0.6986980781153131,0.0,0.1111111111111111,0.27862850451195154
4434,40,Female,India,Desktop,3.08,1,1,Organic,B,0.16243025418474893,0.0,0.1111111111111111,0.22137493972583872
4435,43,Male,UK,Other,4.31,2,3,Ads,A,0.23868567885926845,0.05,0.3333333333333333,0.27690380243852036
4436,62,Male,India,Tablet,3.62,7,0,Email,A,0.1959082455052697,0.3,0.0,0.21418164910105397
4437,24,Female,India,Mobile,1.86,1,3,Ads,B,0.08679479231246126,0.0,0.3333333333333333,0.2840256251291589
4438,27,Female,India,Desktop,1.81,6,2,Ads,B,0.08369497830130193,0.25,0.2222222222222222,0.3070167734380381
4439,40,Female,UK,Mobile,2.76,2,1,Organic,B,0.1425914445133292,0.05,0.1111111111111111,0.22990717779155473
4440,60,Female,USA,Mobile,1.65,4,5,Ads,B,0.07377557346559206,0.15,0.5555555555555556,0.3966995591375629
4441,25,Female,USA,Mobile,6.59,4,4,Ads,B,0.38003719776813394,0.15,0.4444444444444444,0.4190629951091823
4442,33,Female,UK,Desktop,3.3,3,1,Ads,A,0.17606943583384996,0.1,0.1111111111111111,0.19910277605565888
4443,24,Male,USA,Desktop,5.2,3,4,Ads,A,0.29386236825790457,0.1,0.4444444444444444,0.33932802920713645
4444,26,Male,India,Mobile,3.86,3,1,Ads,A,0.21078735275883448,0.1,0.1111111111111111,0.2060463594406558
4445,32,Male,India,Desktop,1.65,3,3,Organic,B,0.07377557346559206,0.1,0.3333333333333333,0.30642178135978504
4446,57,Female,India,Tablet,3.42,5,2,Organic,B,0.18350898946063238,0.2,0.2222222222222222,0.31447957566990425
4447,50,Male,USA,Desktop,4.29,3,0,Ads,A,0.23744575325480474,0.1,0.0,0.17248915065096096
4448,27,Female,India,Mobile,2.79,2,3,Ads,B,0.14445133292002482,0.05,0.3333333333333333,0.3080569332506716
4449,19,Male,India,Tablet,1.7,3,1,Organic,A,0.0768753874767514,0.1,0.1111111111111111,0.17926396638423917
4450,40,Female,India,Mobile,2.17,4,0,Ads,A,0.1060136391816491,0.15,0.0,0.15870272783632983
4451,58,Male,India,Desktop,3.23,4,3,Organic,A,0.17172969621822692,0.15,0.3333333333333333,0.2885126059103121
4452,36,Male,India,Mobile,4.24,10,3,Organic,A,0.2343459392436454,0.45,0.3333333333333333,0.37603585451539573
4453,61,Female,India,Mobile,1.49,4,1,Email,A,0.0638561686298822,0.15,0.1111111111111111,0.18916012261486534
4454,20,Male,USA,Desktop,1.95,4,0,Organic,A,0.09237445753254805,0.15,0.0,0.15597489150650962
4455,62,Female,India,Mobile,4.12,2,3,Organic,B,0.22690638561686302,0.05,0.3333333333333333,0.32454794379003926
4456,35,Male,USA,Mobile,1.52,2,3,Ads,A,0.06571605703657782,0.05,0.3333333333333333,0.24230987807398224
4457,22,Male,India,Mobile,2.58,1,1,Social,B,0.13143211407315564,0.0,0.1111111111111111,0.21517531170352006
4458,23,Female,UK,Desktop,2.59,2,1,Ads,B,0.13205207687538748,0.05,0.1111111111111111,0.22779930426396638
4459,18,Female,India,Mobile,4.21,3,2,Email,A,0.2324860508369498,0.1,0.2222222222222222,0.24927498794516773
4460,59,Female,Brazil,Desktop,3.18,5,3,Organic,A,0.1686298822070676,0.2,0.3333333333333333,0.30039264310808017
4461,23,Female,USA,Desktop,2.59,4,2,Organic,A,0.13205207687538748,0.15,0.2222222222222222,0.24168819315285528
4462,27,Female,Brazil,Mobile,2.81,2,2,Email,A,0.14569125852448855,0.05,0.2222222222222222,0.21941602948267552
4463,55,Female,USA,Desktop,3.02,4,3,Ads,A,0.15871047737135774,0.15,0.3333333333333333,0.28590876214093824
4464,38,Female,India,Mobile,2.93,5,3,Organic,A,0.15313081215127095,0.2,0.3333333333333333,0.29729282909692084
4465,27,Male,India,Desktop,4.56,3,1,Organic,B,0.2541847489150651,0.1,0.1111111111111111,0.2647258386719019
4466,55,Female,India,Mobile,3.97,4,5,Email,A,0.21760694358338503,0.15,0.5555555555555556,0.3754658331611215
4467,49,Male,India,Mobile,2.83,2,0,Email,B,0.14693118412895229,0.05,0.0,0.19188623682579048
4468,42,Female,India,Mobile,4.59,1,1,Organic,A,0.2560446373217607,0.0,0.1111111111111111,0.19009781635324105
4469,44,Male,India,Other,8.44,2,1,Ads,B,0.49473031618102914,0.05,0.1111111111111111,0.3003349521250947
4470,40,Female,India,Desktop,4.26,2,4,Ads,B,0.23558586484810912,0.05,0.4444444444444444,0.3651727285251774
4471,31,Female,UK,Mobile,2.31,4,3,Email,B,0.11469311841289524,0.15,0.3333333333333333,0.3271052903492457
4472,29,Male,UK,Other,1.36,2,3,Organic,A,0.055796652200867956,0.05,0.3333333333333333,0.24032599710684024
4473,34,Male,USA,Desktop,2.02,5,2,Social,A,0.09671419714817112,0.2,0.2222222222222222,0.24712061720741202
4474,52,Female,USA,Mobile,2.77,5,1,Organic,A,0.1432114073155611,0.2,0.1111111111111111,0.21753117035200112
4475,49,Female,India,Mobile,8.38,2,2,Email,A,0.491010539367638,0.05,0.2222222222222222,0.2884798856513054
4476,43,Female,USA,Mobile,2.27,2,3,Ads,A,0.11221326720396778,0.05,0.3333333333333333,0.25160932010746023
4477,26,Female,USA,Desktop,5.95,2,1,Ads,B,0.3403595784252945,0.05,0.1111111111111111,0.26946080457394783
4478,21,Female,India,Mobile,3.14,4,2,Organic,B,0.16615003099814013,0.15,0.2222222222222222,0.2985077839774058
4479,50,Male,USA,Mobile,2.08,12,3,Ads,B,0.10043397396156233,0.55,0.3333333333333333,0.42425346145897913
4480,46,Male,UK,Desktop,1.6,3,3,Organic,B,0.07067575945443275,0.1,0.3333333333333333,0.3058018185575532
4481,57,Female,Brazil,Mobile,2.48,3,5,Email,B,0.12523248605083695,0.1,0.5555555555555556,0.3944909416546118
4482,60,Male,Brazil,Tablet,1.88,15,7,Organic,A,0.08803471791692498,0.7,0.7777777777777778,0.5648291658056073
4483,34,Male,India,Mobile,1.82,2,2,Ads,B,0.0843149411035338,0.05,0.2222222222222222,0.2571407659984845
4484,25,Female,USA,Other,1.41,3,3,Social,A,0.05889646621202728,0.1,0.3333333333333333,0.2534459599090721
4485,52,Male,India,Desktop,2.04,3,1,Email,A,0.09795412275263485,0.1,0.1111111111111111,0.18347971343941585
4486,30,Female,USA,Mobile,1.81,3,3,Ads,B,0.08369497830130193,0.1,0.3333333333333333,0.308405662326927
4487,58,Female,India,Mobile,2.51,4,3,Ads,B,0.12709237445753255,0.15,0.3333333333333333,0.32958514155817314
4488,21,Female,India,Mobile,2.67,10,0,Organic,B,0.1370117792932424,0.45,0.0,0.2899023558586485
4489,41,Female,Brazil,Mobile,1.74,8,2,Ads,B,0.07935523868567887,0.35,0.2222222222222222,0.33114882551491354
4490,61,Female,USA,Other,2.16,4,4,Email,A,0.10539367637941725,0.15,0.4444444444444444,0.31413429083143896
4491,56,Male,India,Mobile,2.48,3,1,Ads,A,0.12523248605083695,0.1,0.1111111111111111,0.18893538609905627
4492,55,Female,India,Desktop,3.66,3,2,Ads,A,0.19838809671419716,0.1,0.2222222222222222,0.2424553971206172
4493,59,Female,India,Mobile,4.27,5,3,Ads,B,0.23620582765034098,0.2,0.3333333333333333,0.36390783219673484
4494,23,Female,India,Other,2.4,1,1,Email,B,0.12027278363298202,0.0,0.1111111111111111,0.21294344561548528
4495,29,Female,India,Tablet,2.57,6,1,Email,A,0.13081215127092374,0.25,0.1111111111111111,0.22755131914307364
4496,46,Male,Brazil,Mobile,1.64,2,3,Organic,B,0.0731556106633602,0.05,0.3333333333333333,0.2937977887993387
4497,55,Male,India,Other,2.46,2,0,Ads,B,0.12399256044637323,0.05,0.0,0.18729851208927467
4498,52,Male,USA,Mobile,1.54,3,5,Ads,A,0.06695598264104155,0.1,0.5555555555555556,0.3328356409726527
4499,49,Female,India,Tablet,3.59,2,1,Email,B,0.1940483570985741,0.05,0.1111111111111111,0.24019856030860376
4500,26,Male,USA,Desktop,1.49,2,1,Organic,A,0.0638561686298822,0.05,0.1111111111111111,0.16416012261486534
4501,20,Female,USA,Mobile,3.08,1,2,Social,B,0.16243025418474893,0.0,0.2222222222222222,0.2602638286147276
4502,27,Female,UK,Desktop,2.01,2,4,Ads,A,0.09609423434593924,0.05,0.4444444444444444,0.2872744024247434
4503,61,Female,India,Mobile,8.95,2,2,Email,A,0.5263484190948542,0.05,0.2222222222222222,0.2955474615967486
4504,33,Male,Brazil,Mobile,3.69,2,0,Organic,B,0.20024798512089276,0.05,0.0,0.20254959702417857
4505,32,Male,USA,Desktop,3.59,10,3,Ads,A,0.1940483570985741,0.45,0.3333333333333333,0.36797633808638147
4506,27,Female,India,Mobile,2.47,1,1,Ads,B,0.12461252324860511,0.0,0.1111111111111111,0.2138113935386099
4507,55,Male,USA,Mobile,4.91,4,3,Email,A,0.27588344699318046,0.15,0.3333333333333333,0.3093433560653028
4508,40,Female,India,Mobile,2.95,2,3,Organic,A,0.15437073775573468,0.05,0.3333333333333333,0.2600408142178136
4509,54,Female,USA,Mobile,2.0,3,1,Organic,B,0.09547427154370738,0.1,0.1111111111111111,0.23298374319763038
4510,26,Female,India,Desktop,3.93,2,1,Email,B,0.21512709237445757,0.05,0.1111111111111111,0.24441430736378045
4511,58,Male,India,Other,2.68,2,2,Organic,A,0.1376317420954743,0.05,0.2222222222222222,0.21780412619687267
4512,50,Female,USA,Mobile,1.28,2,2,Email,A,0.05083694978301303,0.05,0.2222222222222222,0.20044516773438037
4513,34,Male,USA,Mobile,1.68,2,0,Email,A,0.07563546187228766,0.05,0.0,0.12762709237445755
4514,50,Female,USA,Mobile,5.13,5,3,Email,A,0.28952262864228145,0.2,0.3333333333333333,0.32457119239512294
4515,52,Female,India,Desktop,2.33,6,5,Email,B,0.11593304401735897,0.25,0.5555555555555556,0.4301310532479163
4516,35,Female,Germany,Desktop,3.96,2,0,Ads,A,0.21698698078115314,0.05,0.0,0.15589739615623066
4517,26,Female,India,Mobile,1.42,1,0,Social,A,0.059516429014259145,0.0,0.0,0.11190328580285183
4518,31,Female,USA,Mobile,4.53,4,2,Organic,A,0.25232486050836955,0.15,0.2222222222222222,0.2657427498794517
4519,58,Female,UK,Mobile,1.05,5,2,Ads,B,0.036577805331680105,0.2,0.2222222222222222,0.2850933388441138
4520,35,Male,India,Tablet,1.24,5,4,Social,B,0.04835709857408556,0.2,0.4444444444444444,0.3652269752703727
