user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group
5773,48,Female,USA,Mobile,4.39,3,2,Organic,A
5774,64,Female,Brazil,Mobile,0.78,3,4,Email,B
5775,19,Male,India,Mobile,3.49,3,3,Ads,A
5776,39,Male,India,Mobile,3.14,6,2,Ads,A
5777,35,Male,UK,Mobile,8.23,4,3,Ads,B
5778,37,Female,India,Desktop,1.55,1,2,Email,B
5779,58,Female,India,Mobile,2.53,2,0,Ads,A
5780,35,Male,India,Mobile,2.72,2,0,Email,B
5781,46,Male,India,Mobile,3.57,1,1,Ads,A
5782,42,Female,USA,Mobile,3.96,3,2,Social,B
5783,28,Female,USA,Mobile,2.56,5,3,Ads,A
5784,53,Female,UK,Mobile,3.35,9,1,Ads,B
5785,29,Male,USA,Mobile,3.61,1,4,Ads,A
5786,25,Female,India,Tablet,4.06,2,1,Email,A
5787,45,Female,India,Desktop,3.14,4,0,Organic,B
5788,20,Female,India,Mobile,2.34,4,3,Organic,B
5789,50,Male,India,Mobile,9.14,3,1,Ads,A
5790,57,Female,India,Mobile,1.98,6,2,Organic,B
5791,28,Female,USA,Tablet,1.86,2,4,Ads,A
5792,37,Male,India,Other,2.76,1,2,Social,B
5793,47,Female,USA,Mobile,2.35,11,2,Organic,B
5794,45,Female,USA,Mobile,10.11,3,1,Ads,B
5795,49,Female,USA,Desktop,1.65,3,1,Email,B
5796,32,Female,India,Mobile,2.1,4,3,Email,B
5797,33,Female,UK,Desktop,2.84,2,1,Organic,A
5798,22,Male,India,Tablet,5.77,2,4,Ads,A
5799,21,Female,India,Other,1.51,4,0,Email,A
5800,44,Male,USA,Mobile,4.54,4,2,Ads,A
5801,21,Female,USA,Mobile,4.29,4,0,Ads,B
5802,34,Male,India,Desktop,3.34,2,2,Ads,A
5803,31,Male,India,Mobile,1.89,1,3,Organic,A
5804,18,Male,UK,Mobile,1.89,4,3,Organic,A
5805,26,Female,USA,Desktop,2.44,3,1,Email,B
5806,48,Female,USA,Desktop,3.36,3,0,Ads,A
5807,29,Female,Germany,Mobile,4.45,13,3,Organic,A
5808,25,Female,India,Mobile,2.25,3,3,Email,B
5809,52,Female,India,Mobile,1.56,7,2,Organic,B
5810,56,Male,Brazil,Mobile,1.84,2,1,Email,B
5811,40,Male,UK,Mobile,2.33,4,2,Email,B
5812,18,Male,India,Tablet,3.66,4,1,Ads,B
5813,18,Male,India,Mobile,1.84,2,7,Email,A
5814,31,Male,USA,Tablet,1.65,8,1,Ads,A
5815,63,Female,USA,Mobile,2.45,2,1,Ads,A
5816,56,Female,India,Desktop,3.08,2,4,Email,B
5817,56,Female,India,Mobile,3.34,4,4,Ads,B
5818,49,Female,India,Tablet,2.25,3,6,Organic,A
5819,54,Male,USA,Mobile,2.73,3,1,Email,A
5820,61,Female,India,Desktop,1.42,1,1,Organic,B
5821,45,Female,India,Other,2.35,6,3,Organic,A
5822,53,Female,USA,Tablet,2.7,6,2,Email,B
5823,50,Male,India,Mobile,6.07,1,1,Organic,A
5824,44,Female,India,Desktop,4.51,3,4,Social,A
5825,50,Male,USA,Mobile,3.24,6,4,Organic,A
5826,20,Male,USA,Desktop,1.39,2,3,Email,A
5827,37,Male,USA,Mobile,3.38,2,3,Organic,B
5828,52,Female,India,Mobile,1.97,3,2,Ads,A
5829,54,Female,India,Other,0.82,3,1,Ads,A
5830,31,Female,India,Other,4.38,1,3,Organic,B
5831,28,Female,USA,Mobile,3.75,4,2,Ads,A
5832,58,Female,USA,Other,1.86,1,1,Ads,A
5833,19,Female,USA,Mobile,3.52,2,3,Email,B
5834,21,Male,USA,Mobile,2.74,3,3,Organic,A
5835,27,Male,USA,Desktop,2.09,3,1,Organic,A
5836,24,Female,USA,Desktop,3.56,1,2,Organic,B
5837,36,Female,India,Mobile,4.87,4,4,Organic,A
5838,24,Male,UK,Tablet,2.17,3,4,Email,B
5839,44,Female,India,Tablet,1.77,1,1,Social,B
5840,51,Male,USA,Mobile,4.94,4,1,Ads,A
5841,22,Female,India,Desktop,6.12,4,0,Ads,A
5842,57,Female,UK,Desktop,6.43,3,4,Ads,A
5843,47,Female,India,Mobile,4.22,5,0,Organic,A
5844,57,Female,Brazil,Mobile,1.65,2,1,Email,A
5845,58,Female,USA,Mobile,1.39,11,1,Email,B
5846,43,Female,USA,Other,5.07,4,2,Organic,A
5847,26,Female,Germany,Tablet,3.37,3,1,Organic,A
5848,52,Female,USA,Mobile,3.77,5,1,Organic,A
5849,23,Female,India,Tablet,1.32,2,2,Email,B
5850,42,Male,USA,Mobile,3.6,2,3,Email,B
5851,60,Male,India,Other,4.43,6,1,Email,A
5852,61,Male,USA,Tablet,1.38,4,1,Email,A
5853,27,Female,UK,Tablet,3.8,3,1,Email,A
5854,36,Female,India,Mobile,1.83,6,5,Ads,A
5855,52,Female,India,Mobile,2.03,5,1,Ads,A
5856,56,Female,India,Tablet,3.08,5,2,Organic,B
5857,43,Male,USA,Mobile,3.69,6,6,Ads,B
5858,62,Female,India,Other,2.02,4,3,Email,B
5859,52,Male,UK,Desktop,7.56,4,2,Organic,A
5860,20,Female,USA,Mobile,4.3,2,3,Organic,B
5861,22,Male,Brazil,Mobile,3.4,6,3,Email,A
5862,62,Female,Germany,Other,2.0,9,4,Organic,A
5863,26,Female,India,Mobile,4.6,1,3,Organic,B
5864,46,Male,UK,Mobile,1.19,3,1,Organic,A
5865,61,Female,India,Mobile,1.49,1,1,Organic,A
5866,51,Female,India,Other,2.25,1,1,Social,A
5867,37,Female,USA,Other,2.34,3,2,Email,B
5868,33,Male,India,Mobile,1.64,1,1,Email,B
5869,50,Female,USA,Mobile,4.43,3,4,Email,A
5870,57,Male,USA,Other,1.5,3,4,Organic,B
5871,39,Female,USA,Mobile,6.13,4,3,Email,B
5872,64,Female,USA,Mobile,3.51,2,4,Organic,B
5873,32,Female,India,Mobile,2.77,2,6,Social,B
5874,53,Female,India,Mobile,2.77,1,2,Ads,B
5875,39,Female,USA,Mobile,1.62,5,4,Email,A
5876,51,Female,USA,Tablet,6.0,2,5,Email,B
5877,42,Female,India,Mobile,0.86,2,3,Social,B
5878,45,Female,Germany,Mobile,2.58,3,2,Ads,B
5879,51,Female,India,Mobile,2.55,1,4,Email,B
5880,38,Male,USA,Mobile,3.2,3,0,Social,A
5881,44,Female,India,Mobile,3.23,3,3,Organic,B
5882,18,Male,UK,Mobile,1.18,3,2,Organic,B
5883,46,Female,USA,Mobile,2.29,1,2,Organic,A
5884,49,Male,India,Mobile,2.02,5,4,Organic,A
5885,30,Male,USA,Mobile,4.88,6,0,Organic,A
5886,30,Male,India,Tablet,2.36,3,4,Organic,B
5887,53,Male,India,Mobile,2.91,2,2,Email,A
5888,30,Female,India,Mobile,3.91,2,0,Ads,B
5889,63,Female,India,Mobile,1.06,7,2,Email,A
5890,22,Female,India,Mobile,0.96,2,1,Organic,B
5891,27,Female,Germany,Tablet,2.54,3,0,Organic,A
5892,64,Male,India,Desktop,3.41,4,1,Ads,B
5893,31,Female,USA,Desktop,3.16,3,1,Organic,B
5894,34,Female,USA,Tablet,1.55,3,2,Email,A
5895,19,Female,USA,Mobile,3.21,12,1,Ads,B
5896,51,Female,India,Other,2.0,6,1,Ads,A
5897,33,Male,India,Other,2.23,1,3,Social,A
5898,42,Female,India,Mobile,5.23,4,5,Organic,A
5899,24,Female,India,Mobile,4.0,1,3,Organic,B
5900,51,Female,India,Mobile,4.49,3,2,Organic,B
5901,39,Female,India,Other,1.74,4,2,Organic,A
5902,43,Female,India,Mobile,6.53,3,2,Email,B
5903,37,Male,India,Mobile,2.43,3,3,Organic,A
5904,59,Male,USA,Tablet,3.8,3,4,Social,A
5905,18,Female,India,Desktop,5.78,4,3,Organic,A
5906,26,Male,India,Mobile,1.73,3,2,Ads,B
5907,39,Female,UK,Other,1.79,1,0,Ads,B
5908,48,Male,USA,Tablet,4.74,6,1,Ads,B
5909,34,Female,India,Mobile,3.53,5,0,Organic,B
5910,19,Female,India,Mobile,3.45,3,2,Ads,B
5911,33,Female,Germany,Desktop,2.66,3,3,Email,A
5912,60,Male,India,Mobile,2.01,2,6,Organic,A
5913,27,Male,India,Mobile,1.48,2,1,Organic,A
5914,27,Male,India,Mobile,4.02,3,6,Ads,B
5915,42,Male,USA,Mobile,1.63,2,2,Email,A
5916,52,Male,Germany,Mobile,3.51,2,0,Organic,A
5917,32,Female,USA,Tablet,2.76,4,3,Email,B
5918,36,Female,India,Mobile,2.5,4,1,Ads,A
5919,21,Male,Brazil,Desktop,2.61,2,0,Organic,A
5920,64,Male,India,Mobile,1.88,4,3,Ads,A
5921,39,Female,India,Tablet,3.66,4,0,Ads,A
5922,53,Male,India,Other,2.6,3,2,Ads,B
5923,39,Male,India,Desktop,2.72,2,3,Ads,A
5924,36,Female,India,Mobile,1.61,13,2,Email,A
5925,26,Male,USA,Tablet,2.38,3,2,Ads,A
5926,28,Female,USA,Desktop,2.99,3,2,Organic,B
5927,25,Female,India,Mobile,3.29,3,1,Email,B
5928,18,Female,India,Mobile,2.88,4,3,Ads,A
5929,39,Male,USA,Tablet,2.69,10,4,Organic,B
5930,64,Male,Germany,Mobile,2.3,4,1,Ads,B
5931,19,Female,India,Mobile,2.34,2,2,Email,A
5932,32,Male,India,Mobile,3.21,6,1,Organic,A
5933,46,Male,Brazil,Mobile,4.82,3,2,Email,A
5934,32,Female,India,Mobile,7.41,2,2,Organic,A
5935,60,Female,India,Desktop,4.74,3,2,Email,B
5936,35,Female,USA,Tablet,4.31,3,2,Email,B
5937,27,Female,India,Tablet,5.48,2,3,Ads,A
5938,36,Male,UK,Tablet,3.5,6,4,Organic,A
5939,27,Female,USA,Mobile,3.42,3,1,Organic,A
5940,44,Female,USA,Mobile,2.3,4,1,Organic,B
5941,39,Female,India,Mobile,2.56,2,6,Email,A
5942,47,Female,India,Mobile,2.98,3,0,Email,B
5943,42,Male,Brazil,Tablet,2.42,5,2,Organic,A
5944,32,Female,India,Tablet,1.8,3,2,Organic,B
5945,20,Female,India,Mobile,2.69,3,4,Organic,B
5946,26,Male,India,Desktop,2.46,3,2,Organic,A
5947,51,Male,India,Mobile,1.62,3,2,Organic,A
5948,50,Female,UK,Mobile,5.51,4,1,Ads,A
5949,40,Male,India,Desktop,1.77,3,2,Organic,B
5950,27,Female,USA,Mobile,3.32,2,1,Email,B
5951,51,Male,India,Desktop,3.1,3,2,Ads,B
5952,63,Female,USA,Mobile,1.56,3,4,Email,A
5953,56,Male,India,Desktop,3.13,9,3,Ads,A
5954,18,Female,India,Mobile,3.31,3,2,Organic,B
5955,25,Female,USA,Mobile,2.6,1,2,Organic,B
5956,56,Male,USA,Mobile,2.64,5,2,Organic,B
5957,31,Female,Brazil,Desktop,2.03,4,1,Organic,B
5958,20,Female,India,Mobile,10.02,3,3,Ads,A
5959,29,Female,India,Other,2.63,6,0,Email,B
5960,31,Female,India,Desktop,3.42,5,3,Organic,A
5961,60,Female,USA,Mobile,2.29,3,1,Organic,A
5962,35,Female,USA,Desktop,1.64,2,4,Email,A
5963,51,Male,USA,Desktop,2.67,7,1,Organic,A
5964,26,Female,USA,Mobile,1.98,1,3,Social,A
5965,19,Female,India,Desktop,4.04,3,0,Organic,B
5966,32,Female,India,Mobile,2.42,1,5,Organic,A
5967,26,Female,USA,Desktop,2.84,15,3,Organic,A
5968,28,Female,India,Desktop,1.05,2,3,Email,B
5969,38,Male,USA,Other,3.59,3,2,Ads,A
5970,18,Female,India,Desktop,4.28,4,3,Organic,A
5971,37,Male,USA,Mobile,2.61,3,0,Email,B
5972,43,Female,India,Mobile,4.26,6,2,Email,B
5973,26,Female,USA,Other,3.99,2,1,Ads,B
5974,33,Female,USA,Mobile,4.06,1,2,Organic,B
5975,43,Female,Brazil,Desktop,2.76,4,1,Ads,B
5976,25,Male,USA,Desktop,2.06,3,1,Email,A
5977,44,Female,India,Desktop,1.25,4,2,Email,A
5978,27,Female,India,Tablet,2.22,3,2,Email,B
5979,64,Male,India,Desktop,2.92,1,0,Ads,A
5980,32,Female,India,Mobile,2.07,3,1,Organic,B
5981,36,Female,Germany,Mobile,2.27,2,1,Organic,A
5982,41,Female,USA,Mobile,2.64,4,2,Email,A
5983,30,Female,UK,Other,2.41,4,2,Organic,B
5984,63,Female,USA,Mobile,3.55,2,3,Ads,B
5985,61,Male,UK,Tablet,4.48,1,2,Ads,A
5986,24,Female,USA,Mobile,3.7,4,1,Organic,A
5987,24,Male,India,Mobile,2.64,2,1,Ads,B
5988,53,Female,India,Desktop,1.47,7,2,Ads,A
5989,45,Male,India,Mobile,1.74,3,3,Email,B
5990,53,Female,USA,Mobile,4.59,2,2,Organic,B
5991,32,Female,UK,Mobile,2.88,3,1,Ads,B
5992,52,Female,UK,Mobile,1.72,3,2,Social,A
5993,29,Female,UK,Desktop,1.49,1,1,Organic,A
5994,45,Female,India,Mobile,0.9,4,1,Email,A
5995,48,Female,USA,Mobile,2.29,2,3,Organic,A
5996,48,Female,India,Desktop,4.93,3,2,Ads,A
5997,29,Male,UK,Mobile,4.45,3,2,Social,A
5998,34,Female,UK,Desktop,3.03,4,3,Ads,A
5999,21,Female,USA,Desktop,5.25,2,2,Email,A
6000,28,Female,Germany,Mobile,4.1,2,2,Organic,B
6001,50,Female,USA,Mobile,1.45,3,1,Ads,B
6002,57,Female,India,Desktop,5.91,7,1,Organic,A
6003,40,Female,USA,Mobile,2.39,4,1,Organic,B
6004,31,Male,India,Mobile,1.75,2,0,Organic,B
6005,28,Male,USA,Tablet,2.27,5,0,Ads,A
6006,39,Female,UK,Mobile,2.83,1,2,Ads,A
6007,58,Male,USA,Desktop,2.94,3,2,Email,B
6008,59,Female,India,Mobile,2.89,6,2,Ads,B
6009,26,Female,Brazil,Desktop,2.8,4,1,Organic,A
6010,53,Female,USA,Desktop,2.14,4,5,Ads,B
6011,39,Male,India,Mobile,2.66,3,5,Social,B
6012,48,Female,USA,Tablet,3.83,5,3,Ads,B
6013,48,Female,USA,Desktop,2.41,4,0,Organic,A
6014,57,Male,India,Mobile,3.15,1,2,Ads,A
6015,23,Male,India,Mobile,0.96,2,2,Organic,A
6016,61,Male,UK,Mobile,2.29,7,3,Ads,B
6017,37,Female,India,Mobile,6.32,5,3,Email,A
6018,26,Female,Brazil,Mobile,3.26,6,1,Social,B
6019,57,Female,India,Desktop,0.92,4,2,Organic,A
6020,37,Male,USA,Desktop,2.44,4,1,Organic,A
6021,37,Female,USA,Other,3.07,1,4,Ads,A
6022,53,Female,India,Desktop,4.07,3,4,Social,B
6023,18,Male,USA,Mobile,5.41,3,1,Email,B
6024,60,Male,UK,Mobile,6.39,4,3,Email,A
6025,52,Female,USA,Mobile,3.33,2,4,Organic,A
6026,58,Female,Germany,Desktop,2.55,7,3,Ads,B
6027,28,Female,India,Mobile,2.83,8,1,Email,B
6028,20,Male,India,Tablet,2.97,4,3,Ads,A
6029,23,Male,Brazil,Mobile,1.25,3,2,Social,B
6030,38,Male,USA,Mobile,1.88,5,2,Ads,B
6031,26,Female,India,Mobile,2.59,2,3,Ads,B
6032,37,Female,India,Desktop,3.29,11,8,Email,A
6033,36,Male,Germany,Tablet,3.38,3,2,Organic,B
6034,43,Male,USA,Mobile,2.51,3,0,Social,B
6035,31,Female,India,Mobile,1.71,1,2,Email,A
6036,41,Male,India,Other,1.64,3,1,Organic,B
6037,20,Male,India,Mobile,3.64,1,3,Ads,B
6038,62,Female,UK,Mobile,2.55,2,1,Ads,B
6039,45,Male,India,Mobile,3.28,6,1,Organic,A
6040,56,Female,Brazil,Mobile,1.57,3,1,Social,A
6041,61,Female,Brazil,Mobile,5.44,2,2,Organic,B
6042,18,Male,USA,Mobile,4.04,2,0,Ads,A
6043,26,Female,USA,Desktop,1.7,1,1,Organic,A
6044,18,Female,India,Mobile,1.6,1,3,Ads,B
6045,48,Male,India,Desktop,2.6,2,1,Organic,B
6046,28,Male,India,Mobile,1.2,1,3,Organic,A
6047,53,Male,Germany,Mobile,7.44,8,6,Organic,B
6048,47,Female,India,Mobile,1.7,2,1,Email,B
6049,41,Female,Brazil,Mobile,4.22,5,0,Organic,A
6050,55,Female,USA,Mobile,3.67,3,3,Organic,A
6051,44,Female,India,Mobile,7.97,5,6,Organic,A
6052,40,Male,India,Mobile,1.77,3,2,Organic,A
6053,51,Male,India,Other,3.88,3,6,Organic,B
6054,52,Female,India,Mobile,1.63,3,2,Email,B
6055,24,Female,USA,Mobile,2.38,5,3,Email,A
6056,62,Male,India,Mobile,0.85,2,0,Organic,B
6057,25,Male,Germany,Mobile,2.68,3,3,Organic,A
6058,44,Female,India,Mobile,1.59,4,0,Email,B
6059,44,Female,India,Mobile,0.71,10,3,Ads,B
6060,26,Male,India,Mobile,1.81,2,5,Organic,A
6061,23,Female,India,Mobile,2.52,3,2,Organic,B
6062,19,Female,USA,Mobile,2.68,1,2,Organic,B
6063,26,Female,India,Desktop,2.45,4,0,Email,B
6064,61,Female,India,Mobile,2.35,4,2,Organic,B
6065,23,Female,USA,Mobile,6.0,1,3,Email,A
6066,28,Female,India,Other,1.46,2,4,Organic,B
6067,18,Female,India,Mobile,2.99,1,6,Ads,B
6068,52,Female,India,Mobile,2.38,1,3,Organic,B
6069,27,Male,India,Mobile,1.67,2,1,Email,B
6070,37,Female,India,Mobile,2.57,4,0,Social,B
6071,59,Female,USA,Mobile,4.43,3,0,Email,B
6072,36,Male,Brazil,Mobile,3.37,6,2,Email,A
6073,28,Female,India,Mobile,3.95,3,1,Ads,A
6074,44,Female,USA,Desktop,2.41,3,0,Email,A
6075,46,Male,India,Desktop,2.44,3,3,Organic,B
6076,37,Female,India,Desktop,1.59,2,2,Email,A
6077,25,Male,Brazil,Mobile,4.49,3,4,Organic,A
6078,64,Female,Brazil,Tablet,2.29,2,0,Organic,B
6079,30,Female,USA,Desktop,2.67,1,1,Organic,B
6080,25,Female,India,Mobile,2.01,5,1,Email,A
6081,36,Female,USA,Desktop,7.54,2,3,Ads,A
6082,50,Male,UK,Desktop,4.49,4,2,Ads,A
6083,58,Female,USA,Tablet,2.95,2,0,Social,A
6084,56,Female,USA,Tablet,2.62,3,1,Social,B
6085,41,Female,USA,Mobile,2.63,12,2,Social,A
6086,50,Female,India,Mobile,4.13,2,2,Organic,B
6087,53,Female,USA,Mobile,2.35,3,2,Email,B
6088,20,Female,India,Desktop,4.41,1,2,Organic,B
6089,20,Male,India,Mobile,1.88,3,2,Email,B
6090,18,Male,USA,Mobile,4.18,2,2,Email,B
6091,44,Female,USA,Mobile,2.73,2,1,Email,B
6092,56,Male,India,Mobile,1.18,1,0,Organic,A
6093,52,Female,Brazil,Desktop,7.85,4,3,Organic,A
6094,51,Male,India,Mobile,1.91,2,0,Organic,B
6095,43,Female,India,Desktop,2.68,3,4,Ads,B
6096,61,Male,India,Mobile,2.14,2,1,Organic,A
6097,48,Female,India,Tablet,1.29,9,0,Organic,B
6098,45,Male,USA,Mobile,2.14,2,5,Social,A
6099,53,Female,India,Mobile,1.56,5,1,Social,B
6100,33,Male,UK,Tablet,4.96,2,1,Organic,A
6101,62,Female,USA,Desktop,1.35,1,2,Social,A
6102,37,Male,India,Other,2.69,4,1,Ads,B
6103,26,Male,USA,Desktop,3.12,4,3,Ads,B
6104,49,Female,USA,Mobile,1.44,3,2,Email,A
6105,18,Female,USA,Tablet,2.8,4,1,Ads,A
6106,18,Female,Germany,Mobile,1.41,3,1,Ads,B
6107,50,Female,India,Tablet,1.7,3,1,Email,B
6108,41,Female,Germany,Other,1.74,2,4,Ads,B
6109,54,Male,USA,Other,4.67,15,0,Email,B
6110,19,Female,India,Desktop,3.88,4,4,Organic,B
6111,47,Male,Germany,Other,1.16,2,1,Social,B
6112,35,Female,India,Other,2.63,3,4,Email,B
6113,61,Female,India,Desktop,3.15,3,4,Organic,A
6114,45,Female,India,Mobile,3.65,3,2,Email,B
6115,32,Female,USA,Mobile,4.81,3,1,Ads,B
6116,52,Male,Germany,Mobile,5.65,2,6,Organic,B
6117,31,Female,India,Mobile,2.95,3,0,Ads,A
6118,19,Female,Germany,Desktop,9.53,1,2,Social,A
6119,19,Female,India,Mobile,1.6,4,2,Ads,A
6120,59,Female,India,Desktop,2.71,4,1,Ads,A
6121,41,Female,India,Mobile,2.97,2,2,Organic,B
6122,28,Female,USA,Mobile,1.42,4,1,Ads,B
6123,36,Female,USA,Mobile,3.06,15,3,Organic,B
6124,18,Male,India,Mobile,1.37,5,2,Organic,A
6125,45,Female,India,Desktop,5.89,2,2,Social,A
6126,44,Female,USA,Mobile,1.0,2,1,Social,A
6127,29,Female,India,Desktop,1.17,1,1,Email,A
6128,50,Female,India,Tablet,2.55,1,1,Ads,B
6129,56,Female,India,Tablet,1.23,3,1,Organic,B
6130,34,Female,Brazil,Mobile,0.97,2,1,Organic,A
6131,63,Female,USA,Desktop,2.9,3,1,Email,B
6132,31,Female,Germany,Mobile,1.24,6,3,Organic,A
6133,47,Male,India,Mobile,2.37,6,3,Organic,B
6134,43,Female,USA,Mobile,1.86,3,2,Organic,A
6135,33,Female,India,Mobile,4.73,4,1,Organic,A
6136,49,Female,India,Other,2.76,3,1,Ads,B
6137,24,Female,India,Desktop,2.81,3,4,Social,B
6138,41,Male,India,Mobile,2.11,1,0,Email,B
6139,60,Female,India,Desktop,2.87,3,2,Organic,A
6140,18,Female,USA,Mobile,2.64,7,0,Email,B
6141,38,Male,India,Mobile,1.31,5,3,Organic,B
6142,43,Female,USA,Other,1.36,1,2,Email,A
6143,47,Female,Brazil,Tablet,1.58,5,2,Ads,A
6144,43,Male,India,Mobile,1.79,7,5,Organic,A
6145,60,Female,India,Mobile,2.03,4,0,Organic,B
6146,52,Female,USA,Mobile,1.91,3,1,Organic,A
6147,47,Female,USA,Mobile,2.61,3,1,Email,B
6148,55,Female,USA,Other,2.38,2,3,Organic,B
6149,56,Male,India,Mobile,2.91,3,1,Social,A
6150,40,Female,USA,Mobile,2.1,3,0,Organic,B
6151,53,Female,USA,Other,2.15,3,2,Organic,B
6152,28,Female,India,Desktop,3.33,10,1,Email,A
6153,31,Male,India,Desktop,4.85,4,1,Organic,A
6154,29,Male,Germany,Desktop,2.4,3,3,Organic,B
6155,47,Female,India,Other,1.83,2,3,Organic,B
6156,32,Female,USA,Other,5.99,3,2,Ads,B
6157,55,Male,USA,Mobile,2.12,3,0,Organic,B
6158,62,Female,UK,Desktop,3.09,4,3,Organic,A
6159,42,Female,India,Other,3.66,3,2,Ads,B
6160,20,Male,India,Mobile,1.91,4,1,Email,A
6161,20,Female,USA,Mobile,0.98,2,3,Organic,A
6162,40,Female,UK,Mobile,2.44,4,4,Ads,B
6163,63,Male,USA,Desktop,2.46,4,0,Ads,B
6164,27,Female,India,Mobile,1.86,5,2,Email,A
6165,43,Male,India,Mobile,1.85,4,0,Ads,A
6166,50,Female,USA,Mobile,2.22,3,2,Social,A
6167,46,Male,USA,Other,1.5,10,1,Organic,A
6168,18,Male,USA,Desktop,2.79,6,3,Organic,B
6169,37,Female,Germany,Mobile,3.34,1,1,Ads,A
6170,25,Female,India,Desktop,2.7,1,3,Ads,B
6171,57,Female,India,Desktop,0.93,4,1,Email,B
6172,45,Female,UK,Desktop,1.47,5,3,Organic,B
6173,48,Female,USA,Tablet,2.64,3,1,Ads,B
6174,32,Male,India,Desktop,3.65,6,5,Organic,B
6175,29,Female,USA,Mobile,2.35,2,3,Organic,B
6176,52,Female,Germany,Mobile,5.41,1,2,Organic,B
6177,22,Male,Brazil,Mobile,3.46,4,0,Email,A
6178,18,Male,India,Desktop,3.05,3,2,Organic,B
6179,47,Male,USA,Mobile,3.03,3,1,Organic,A
6180,52,Female,Brazil,Mobile,2.81,2,3,Organic,B
6181,62,Female,India,Mobile,2.5,3,2,Organic,A
6182,20,Female,India,Mobile,2.85,3,1,Email,A
6183,36,Female,India,Mobile,5.92,6,1,Organic,B
6184,22,Male,India,Other,3.57,4,0,Email,A
6185,30,Female,USA,Tablet,1.43,1,5,Organic,B
6186,22,Female,USA,Desktop,2.47,5,4,Ads,B
6187,57,Female,India,Mobile,1.49,2,4,Organic,A
6188,22,Female,USA,Other,1.97,6,1,Organic,A
6189,63,Female,India,Mobile,1.25,2,7,Organic,A
6190,55,Female,USA,Mobile,9.25,6,1,Organic,B
6191,21,Female,India,Mobile,2.24,2,1,Ads,B
6192,64,Female,Germany,Desktop,3.44,2,2,Email,B
6193,31,Male,USA,Other,2.28,4,2,Social,A
6194,33,Female,USA,Mobile,2.79,2,1,Ads,A
6195,18,Male,India,Mobile,3.12,2,0,Organic,B
6196,27,Female,India,Mobile,5.42,3,2,Email,A
6197,56,Female,Brazil,Mobile,2.57,4,4,Organic,B
6198,35,Male,USA,Desktop,1.93,2,3,Ads,B
6199,33,Male,India,Tablet,1.78,5,1,Organic,B
6200,58,Female,India,Desktop,1.58,1,3,Ads,B
6201,63,Female,USA,Mobile,2.09,3,3,Ads,A
6202,48,Female,India,Desktop,11.91,2,2,Organic,B
6203,29,Male,India,Desktop,3.94,3,6,Ads,B
6204,33,Female,India,Mobile,2.36,3,4,Organic,B
6205,41,Female,USA,Mobile,5.3,3,1,Organic,B
6206,38,Female,India,Mobile,2.1,4,3,Organic,A
6207,33,Female,USA,Mobile,5.12,4,1,Ads,B
6208,42,Female,India,Other,3.22,4,4,Organic,B
6209,38,Female,UK,Desktop,5.14,3,0,Organic,B
6210,21,Female,India,Tablet,3.43,5,0,Organic,A
6211,55,Female,India,Mobile,1.67,4,4,Organic,A
6212,41,Female,India,Mobile,3.01,7,1,Ads,B
6213,23,Male,India,Mobile,3.8,4,0,Ads,A
6214,58,Female,India,Tablet,4.49,2,3,Social,B
6215,24,Female,Brazil,Mobile,2.41,3,0,Organic,B
6216,21,Female,UK,Mobile,2.95,8,0,Ads,A
6217,53,Male,India,Mobile,4.58,3,0,Organic,B
6218,61,Female,USA,Mobile,3.9,2,0,Ads,B
6219,48,Male,India,Tablet,3.44,6,0,Organic,B
6220,42,Male,India,Mobile,2.54,4,6,Ads,A
6221,31,Male,UK,Mobile,2.2,6,3,Ads,A
6222,53,Female,USA,Mobile,2.96,3,1,Ads,A
6223,60,Female,Germany,Mobile,2.25,1,4,Organic,B
6224,61,Female,India,Mobile,1.55,1,2,Ads,A
6225,22,Male,UK,Mobile,4.98,2,0,Email,A
6226,29,Female,UK,Mobile,1.71,3,2,Organic,A
6227,21,Female,India,Mobile,4.48,4,2,Social,A
6228,47,Female,India,Mobile,1.9,3,0,Organic,A
6229,46,Female,India,Mobile,3.3,3,0,Organic,B
6230,46,Male,India,Other,1.15,4,2,Social,B
6231,39,Male,USA,Mobile,3.61,2,4,Organic,B
6232,53,Female,USA,Mobile,2.96,8,1,Organic,A
6233,43,Female,USA,Mobile,3.74,3,1,Ads,B
6234,39,Male,USA,Mobile,1.66,7,4,Ads,A
6235,18,Female,USA,Mobile,8.92,2,2,Ads,B
6236,50,Female,India,Desktop,1.03,1,4,Ads,B
6237,56,Female,India,Other,2.89,2,9,Ads,A
6238,52,Female,USA,Mobile,1.82,7,5,Email,B
6239,43,Female,India,Tablet,4.5,3,2,Organic,B
6240,50,Female,USA,Mobile,1.88,3,3,Organic,B
6241,44,Male,USA,Mobile,2.27,12,2,Organic,B
6242,26,Male,USA,Desktop,2.58,2,2,Social,B
6243,25,Female,India,Mobile,2.49,2,4,Email,B
6244,59,Male,Brazil,Other,2.22,2,3,Ads,A
6245,63,Female,India,Mobile,4.96,3,2,Ads,B
6246,20,Female,India,Desktop,1.54,3,1,Organic,A
6247,43,Male,USA,Mobile,4.46,3,1,Email,A
6248,25,Female,India,Mobile,1.86,1,3,Organic,A
6249,32,Female,UK,Mobile,1.09,2,3,Social,B
6250,25,Male,USA,Mobile,3.5,5,2,Ads,B
